J,g0,g1,Re(p),Im(p),Re(a),Im(a),Count
0,0,0,1.0000000000000004,0.0,0.4999999999999963,-3.1485779052071663e-18,5
1,0,0,0.9999985656939169,0.0,0.49797438053480925,2.237172661343183e-19,5
1,0,0,-0.4664036746073393,0.8351524371821204,-2.2050241356860734e-05,-3.636745395097646e-06,5
1,0,0,-0.4664036746073393,-0.8351524371821204,-2.2050241356859e-05,3.6367453951011153e-06,5
1,0,0,-0.9173478333349129,0.0,-4.843846118342092e-05,-1.6775601104821951e-18,5
2,0,0,1.0000024465240305,0.0,0.492031314209473,6.655733932248621e-19,5
2,0,0,-0.7429829706291591,0.5427628455582125,0.00017409217296216785,4.123540676352622e-06,5
2,0,0,-0.7429829706291591,-0.5427628455582125,0.00017409217296211928,-4.123540676285835e-06,5
2,0,0,0.783324461289291,0.0,-4.619234938514627e-05,-2.419601192678321e-18,5
5,0,0,0.9999389863078408,0.0,0.4543144215273753,1.6484815741232127e-18,5
5,0,0,-0.8153051569803448,0.0,-0.001022923786377477,2.5649772456617688e-17,5
5,0,0,0.31820587590123145,0.8185369319912026,0.0003497357741807102,-0.00048811272104355014,5
5,0,0,0.31820587590123145,-0.8185369319912026,0.000349735774180722,0.0004881127210436078,5
10,0,0,1.000209029279666,0.0,0.3542095204639796,-3.9054964542876003e-19,5
10,0,0,-0.27790402993876445,0.0,-0.044720994118790824,-5.1385601081552995e-17,5
10,0,0,-0.050949624548490446,0.9540256661321191,-5.744536523656467e-05,-0.0009533147340376551,5
10,0,0,-0.050949624548490446,-0.9540256661321191,-5.744536523655773e-05,0.0009533147340376572,5
20,0,0,0.9999959985160893,0.0,0.1900781621265945,-2.9464734311239615e-19,5
20,0,0,0.6734524525258667,0.4563643609336558,0.16365259881108773,0.0017773832888187194,5
20,0,0,0.6734524525258667,-0.4563643609336558,0.16365259881108776,-0.0017773832888185633,5
20,0,0,0.017250288323765108,0.0,-0.3490785475322108,-2.3718351044043007e-16,5
0,0,1,1.0000000000000004,0.0,0.4999999999999963,-3.1485779052071663e-18,5
1,0,1,0.9995950096729568,0.0,0.4980169691405301,-4.456104773165351e-18,5
1,0,1,-0.06867898651141675,0.0,-0.0023242218669621284,8.382181418009142e-17,5
1,0,1,-0.6973476552787485,0.7156269351172072,7.270638330400883e-06,1.5198737373624954e-05,5
1,0,1,-0.6973476552787485,-0.7156269351172072,7.2706383303896074e-06,-1.5198737373633628e-05,5
2,0,1,0.9984109884899832,0.0,0.4921571844570058,-8.3623012461306715e-19,5
2,0,1,-0.20790275924837856,0.0,-0.0033439550507959465,-3.5236317531450385e-16,5
2,0,1,0.3192381340315964,0.672324632902576,-0.0001930267439194059,7.550321137343567e-05,5
2,0,1,0.3192381340315964,-0.672324632902576,-0.00019302674391926886,-7.550321137353802e-05,5
5,0,1,0.9908687495093159,0.0,0.454812445900152,7.682918483112564e-19,5
5,0,1,-0.14461569708225527,0.0,-0.023314331108554194,8.602244812367752e-17,5
5,0,1,-0.5312723479995629,0.7756374003049236,4.519635358043658e-06,-0.0002634551374542265,5
5,0,1,-0.5312723479995629,-0.7756374003049236,4.519635358012433e-06,0.00026345513745426184,5
10,0,1,0.9721200114994866,0.0,0.3560023474696412,1.979738436600265e-20,5
10,0,1,-0.14002652528479664,0.0,-0.14393771622952556,6.57892179481925e-17,5
10,0,1,-0.6460634362427269,0.6391735461393113,-0.0009109333934117711,0.0006001429264562747,5
10,0,1,-0.6460634362427269,-0.6391735461393113,-0.0009109333934117368,-0.0006001429264563029,5
20,0,1,0.9418736050327595,0.0,0.19197472315975053,-2.6130869489319975e-18,5
20,0,1,0.6611035880631074,0.39920613621448614,0.15274484417671094,0.010711356148278594,5
20,0,1,0.6611035880631074,-0.39920613621448614,0.1527448441767109,-0.010711356148278563,5
20,0,1,-0.6489904987972298,0.0,-0.006477976960133111,2.4387490455386646e-17,5
0,0,2.5,1.0000000000000004,0.0,0.4999999999999963,-3.1485779052071663e-18,5
1,0,2.5,0.9990135120812942,0.0,0.49815622988662045,-4.1359623020477777e-19,5
1,0,2.5,0.43643517436502144,0.0,0.0006269193636725401,6.690890524081003e-19,5
1,0,2.5,-0.6632582335277104,0.7765229312306821,1.6537677119368016e-05,-7.038506420001429e-06,5
1,0,2.5,-0.6632582335277104,-0.7765229312306821,1.653767711938363e-05,7.038506420010428e-06,5
2,0,2.5,0.9961347515198608,0.0,0.49247663065706093,5.9837356186725795e-18,5
2,0,2.5,0.5241420981203158,0.0,0.002082346724814804,-3.2619095796117563e-16,5
2,0,2.5,-0.25978733524887865,0.3899343045297996,-2.09335357350543e-05,-0.00032885670901539217,5
2,0,2.5,-0.25978733524887865,-0.3899343045297996,-2.0933535735158382e-05,0.00032885670901488997,5
5,0,2.5,0.9779148802079278,0.0,0.4568347699102054,-1.1452316501360898e-18,5
5,0,2.5,0.20762544433691746,0.0,0.037247956446037456,1.0872401791332957e-16,5
5,0,2.5,0.8138277640687237,0.5167276187593833,0.0004412533677263294,-0.0001216628925943342,5
5,0,2.5,0.8138277640687237,-0.5167276187593833,0.0004412533677262843,0.00012166289259438797,5
10,0,2.5,0.9332898405438347,0.0,0.3606471494357302,0.0,5
10,0,2.5,0.620146618931561,0.0,-0.008911803075324243,0.0,5
10,0,2.5,0.06365843067550203,0.0,0.4583399297841237,0.0,5
10,0,2.5,-0.9264653727384482,0.0,-0.0007296826835512309,0.0,5
20,0,2.5,0.8696491367818004,0.0,0.18469589495326738,7.068414102190593e-18,5
20,0,2.5,0.6303435215637374,0.3428570144068105,0.14637342701758554,0.007643071372484525,5
20,0,2.5,0.6303435215637374,-0.3428570144068105,0.1463734270175856,-0.007643071372484461,5
20,0,2.5,-0.47515566120378255,0.0,-0.01767807080526545,5.982837503430434e-17,5
0,0,5,1.0000000000000004,0.0,0.4999999999999963,-3.1485779052071663e-18,5
1,0,5,0.9981675193972757,0.0,0.49852254997700585,3.328380332503037e-19,5
1,0,5,0.23006598814011328,0.0,0.002294820054942859,-7.900890406318478e-17,5
1,0,5,-0.9582715426471458,0.2391725208473475,3.211287263942507e-05,-3.013261308282278e-05,5
1,0,5,-0.9582715426471458,-0.2391725208473475,3.211287263941466e-05,3.013261308277941e-05,5
2,0,5,0.9928151619592288,0.0,0.49362036284742195,1.3483528027676025e-19,5
2,0,5,0.5041539364646053,0.0,0.004521049887435499,-4.138256843142794e-18,5
2,0,5,-0.5032460180167686,0.8890255871066308,4.841762908452951e-05,9.277241579167678e-05,5
2,0,5,-0.5032460180167686,-0.8890255871066308,4.841762908453992e-05,-9.277241579168025e-05,5
5,0,5,0.9586902990919357,0.0,0.4670047045416648,0.0,5
5,0,5,0.7676822677174707,0.0,-0.008089408976965032,0.0,5
5,0,5,0.2628626729531375,0.0,0.052784198696522774,0.0,5
5,0,5,-0.9290798077547233,0.0,-0.00014865229718924195,0.0,5
10,0,5,0.8785286810941095,0.0,0.37377133879271324,-2.4051672953425454e-17,5
10,0,5,-0.3302649401179617,0.0,-0.03366355409428165,-1.0455600430608044e-16,5
10,0,5,0.4906579570772646,0.35247247286653477,0.012160370292937817,-0.0063628459206854044,5
10,0,5,0.4906579570772646,-0.35247247286653477,0.012160370292937789,0.006362845920685245,5
20,0,5,0.7757884092815854,0.0,0.1719539043953342,-1.2999436753535677e-16,5
20,0,5,0.556105331162603,0.28567075750425075,0.10933510042578222,-0.05007150270368514,5
20,0,5,0.556105331162603,-0.28567075750425075,0.10933510042578187,0.05007150270368503,5
20,0,5,-0.08179754483516126,0.0,-0.3505131029455027,5.2203025073263084e-17,5
0,1,0,0.9523217724554293,0.0,0.5003877125234144,-3.607958270403697e-18,5
0,1,0,-0.23659325468063602,0.9215791094343043,0.0004587007314576729,5.898223874645507e-05,5
0,1,0,-0.23659325468063602,-0.9215791094343043,0.0004587007314576625,-5.898223874648695e-05,5
0,1,0,-0.8601544145988432,0.0,0.0010763864633590394,1.065918060236478e-17,5
1,1,0,0.9523681704545157,0.0,0.49867488326449927,-4.488834803531806e-18,5
1,1,0,0.5120781381048676,0.0,-0.006658879894528548,6.562351063564219e-17,5
1,1,0,0.30580124067688147,0.7774376526637424,4.952231583598798e-05,-0.0014348005619869248,5
1,1,0,0.30580124067688147,-0.7774376526637424,4.9522315836041685e-05,0.0014348005619869721,5
2,1,0,0.9524311395777313,0.0,0.49133738187113146,2.980668307780899e-19,5
2,1,0,-0.19922685241567678,0.8480847087082621,-0.00048244505306879574,0.0007461768382520195,5
2,1,0,-0.19922685241567678,-0.8480847087082621,-0.00048244505306877867,-0.0007461768382520263,5
2,1,0,-0.8193052680409089,0.0,-0.0005908945283196785,-1.192787677501901e-18,5
5,1,0,0.9524929563444723,0.0,0.4539511034475312,-1.945574618614744e-18,5
5,1,0,-0.8088749505235378,0.0,-0.001792066892774924,-1.6157122648292422e-17,5
5,1,0,0.5259545392255798,0.7973646446131304,0.00043465005057493266,0.0001183681712702072,5
5,1,0,0.5259545392255798,-0.7973646446131304,0.00043465005057493613,-0.00011836817127023821,5
