J,g0,g1,Re(p),Im(p),Re(a),Im(a),Count
10,0,0.5,0.985912760089911,0.0,0.3554416444330041,-4.728939126100937e-19,5
10,0,0.5,-0.3234440018421948,0.0,-0.03966671602669648,-4.565184212458722e-17,5
10,0,0.5,0.641086638249692,0.6147498615376498,0.001517700852598115,0.0023683449938942574,5
10,0,0.5,0.641086638249692,-0.6147498615376498,0.0015177008525981224,-0.002368344993894278,5
20,0,0.5,0.9702480268781158,0.0,0.18976544769635648,1.1100374939898117e-17,5
20,0,0.5,0.6735391510448303,0.43455129157475225,0.15487651149093914,0.00012671758651167488,5
20,0,0.5,0.6735391510448303,-0.43455129157475225,0.15487651149093934,-0.00012671758651162674,5
20,0,0.5,-0.8491387231914372,0.0,0.0046419648267229515,6.852422741022165e-18,5
0,0,1,1.0000000000000004,0.0,0.4999999999999963,-3.1485779052071663e-18,5
1,0,1,0.9995946672216134,0.0,0.49803475759294324,1.5956333116931188e-18,5
1,0,1,-0.4457459644128068,0.8292186747588569,-2.5930566046579798e-05,-4.8241306463660304e-05,5
1,0,1,-0.4457459644128068,-0.8292186747588569,-2.593056604661796e-05,4.824130646370855e-05,5
1,0,1,0.6688152311182265,0.0,7.10532221495086e-05,4.876840536951066e-19,5
2,0,1,0.9983980666318187,0.0,0.4922535073428139,1.1163567171320093e-19,5
2,0,1,-0.2653040317701883,0.883484563211895,-0.00015084680841325176,-0.00015539075554993603,5
2,0,1,-0.2653040317701883,-0.883484563211895,-0.00015084680841321793,0.00015539075554988832,5
2,0,1,-0.7574065414765689,0.0,-0.0005351427436467776,3.187330244915528e-19,5
5,0,1,0.9908887720600394,0.0,0.4545020409537876,-1.416461675416779e-19,5
5,0,1,-0.20137579105311015,0.0,-0.01784847685446321,5.533447418464873e-17,5
5,0,1,-0.04291134589439266,0.9353762308750565,0.000271834862225347,-2.031555316548122e-05,5
5,0,1,-0.04291134589439266,-0.9353762308750565,0.00027183486222531056,2.031555316549423e-05,5
10,0,1,0.9718974318673442,0.0,0.35675378413616976,0.0,5
10,0,1,-0.8109953559501493,0.0,0.003931156505012947,0.0,5
10,0,1,-0.21644807056352705,0.0,-0.11982830453399886,0.0,5
10,0,1,0.6101072324962806,0.0,0.0001946333093135362,0.0,5
20,0,1,0.9420159966508672,0.0,0.1891590419884993,-3.222933602188666e-17,5
20,0,1,0.6662604154724457,0.41478447366412313,0.1455668755558063,0.0030260382377790586,5
20,0,1,0.6662604154724457,-0.41478447366412313,0.14556687555580602,-0.0030260382377791314,5
20,0,1,-0.8084058660134029,0.0,-0.008351519541682602,4.320311963461162e-18,5
0,0,2.5,1.0000000000000004,0.0,0.4999999999999963,-3.1485779052071663e-18,5
1,0,2.5,0.9990132144774717,0.0,0.49813939278932196,-1.68662800326913e-18,5
1,0,2.5,0.28965773887846313,0.7648921102892158,3.810391765950334e-05,-0.0001325755500915871,5
1,0,2.5,0.28965773887846313,-0.7648921102892158,3.810391765947385e-05,0.0001325755500915706,5
1,0,2.5,-0.6820684532352201,0.0,-3.4337600561928916e-05,-6.422944410456893e-18,5
2,0,2.5,0.9961082905961024,0.0,0.4926421947724242,7.912856557295658e-19,5
2,0,2.5,-0.13759447697205213,0.0,-0.009768715861885324,4.697239513060373e-16,5
2,0,2.5,-0.7502418506318509,0.4005595256129729,-0.00021265645401535513,0.00017748692953546696,5
2,0,2.5,-0.7502418506318509,-0.4005595256129729,-0.00021265645401532998,-0.00017748692953551293,5
5,0,2.5,0.9779056148814762,0.0,0.456634547398929,0.0,5
5,0,2.5,0.39430354658977973,0.0,0.003723230714654406,0.0,5
5,0,2.5,-0.24269817562528864,0.0,-0.022829897445178233,0.0,5
5,0,2.5,-0.9205239797213478,0.0,0.0005627711371269436,0.0,5
10,0,2.5,0.9330232639956737,0.0,0.3617965829572977,-1.193017981422696e-17,5
