J,g0,g1,Re(p),Im(p),Re(a),Im(a),Count
1,0,0,0.9945823831926968,0.0,0.16926306596967314,-2.908224239190787e-19,5
1,0,0,0.39581752062614606,0.0,0.02309149357924052,1.1197794607754247e-17,5
1,0,0,-0.7936610126900143,0.47870036971295354,0.006433149356645159,-0.005335988274007218,5
1,0,0,-0.7936610126900143,-0.47870036971295354,0.006433149356645192,0.005335988274007219,5
2,0,0,0.9841937841362868,0.0,0.16574334259389967,2.2078058732014455e-19,5
2,0,0,-0.972738536375912,0.23657213475496192,0.003317876617615973,0.0029332442414898544,5
2,0,0,-0.972738536375912,-0.23657213475496192,0.0033178766176159757,-0.0029332442414898457,5
2,0,0,-0.6168291530126279,0.0,-0.011815973463543395,-8.152270331955727e-18,5
3,0,0,-0.8784602041013498,0.0,-0.0012861616059230373,-1.5805012330617693e-17,5
3,0,0,0.9676921576324211,0.0,0.15814350399346908,7.39930701639561e-18,5
3,0,0,0.4216050184795135,0.6377290404813655,-0.008474209152897856,0.004825152424500929,5
3,0,0,0.4216050184795135,-0.6377290404813655,-0.008474209152897804,-0.0048251524245010585,5
4,0,0,0.9465227191116089,0.0,0.15835029452066748,-8.633735578161734e-19,5
4,0,0,1.1485626241109292,0.0,-0.00018153877560863021,3.002526667667663e-20,5
4,0,0,-0.7182139047725488,0.5823237150337744,-0.0028318756026110385,0.0023719189758460856,5
4,0,0,-0.7182139047725488,-0.5823237150337744,-0.0028318756026110363,-0.0023719189758460687,5
5,0,0,0.9177895705435692,0.0,0.14885990769995744,2.4570379348575895e-19,5
5,0,0,-0.4895308505655307,0.8577087758196732,-0.0024470402683136007,-0.0004368543408587285,5
5,0,0,-0.4895308505655307,-0.8577087758196732,-0.0024470402683136054,0.0004368543408587263,5
5,0,0,-0.9634401077095708,0.0,-0.0018849755869373309,1.1092851914853249e-18,5
6,0,0,0.8887829859354746,0.0,0.13839161219816257,3.4029842894657846e-18,5
6,0,0,0.38732284375078413,0.0,0.04973585085832013,-4.834183620334543e-17,5
6,0,0,-0.574955204998183,0.46652734516037764,0.00362543053944488,0.0030103904540010468,5
6,0,0,-0.574955204998183,-0.46652734516037764,0.0036254305394448736,-0.0030103904540010745,5
7,0,0,0.8664836182519889,0.0,0.13616957223243933,-8.170163242721539e-20,5
7,0,0,0.20588612601004463,0.9527057261963535,0.0026327204171668877,-2.1858516472660147e-05,5
7,0,0,0.20588612601004463,-0.9527057261963535,0.0026327204171668903,2.1858516472657515e-05,5
7,0,0,-0.9599971729722737,0.0,9.970467978568405e-05,-3.4767744054512874e-19,5
8,0,0,0.8382552742717103,0.0,0.1299200042994627,6.205442306915701e-19,5
8,0,0,0.2360431055322168,0.9577507193970958,-0.00014965280007037351,-0.003130807674779557,5
8,0,0,0.2360431055322168,-0.9577507193970958,-0.00014965280007037763,0.003130807674779565,5
8,0,0,0.05035454768732386,0.0,-0.19362512202170673,-2.128353854546965e-17,5
9,0,0,-0.9437892382353902,0.0,-0.005111009550800746,3.420731937812781e-19,5
9,0,0,0.8128379352024703,0.0,0.12529905420800572,1.250739326679232e-17,5
9,0,0,0.9140184331700913,0.45394917128413315,0.0006336789084237012,-0.0012065189954999687,5
9,0,0,0.9140184331700913,-0.45394917128413315,0.0006336789084237383,0.0012065189954999808,5
10,0,0,0.8269166898200129,0.0,0.09921816147360495,-1.1412268169120172e-17,5
10,0,0,0.5223085227042299,0.5411887826196846,0.010238135853878831,-0.0014874876572412994,5
10,0,0,0.5223085227042299,-0.5411887826196846,0.01023813585387881,0.0014874876572412877,5
10,0,0,-0.8900035541544128,0.0,0.0038674382294085086,-8.621615088567137e-19,5
11,0,0,0.8084988290757885,0.0,0.09450131264742194,9.588775291367146e-19,5
11,0,0,0.09931812187073423,0.0,0.2019179663191147,5.870849934599502e-17,5
11,0,0,-0.22683343759459934,0.6361629835662441,0.010879310886903155,0.015507185799580032,5
11,0,0,-0.22683343759459934,-0.6361629835662441,0.010879310886903148,-0.01550718579958002,5
12,0,0,0.7856795313677699,0.0,0.08692551400170345,-1.927592165572434e-18,5
12,0,0,-0.13106261763407845,0.8474895636954007,0.0006960265593233403,0.0028820178919703025,5
12,0,0,-0.13106261763407845,-0.8474895636954007,0.0006960265593233455,-0.0028820178919702977,5
12,0,0,-0.9729446430836054,0.0,0.002632476426377514,-1.764224328681473e-18,5
13,0,0,0.8176395422805229,0.0,0.06217253113585971,9.085157467672613e-19,5
13,0,0,0.5262456393468556,0.6546882956033472,-0.0012378346838041651,-0.004045741788549135,5
13,0,0,0.5262456393468556,-0.6546882956033472,-0.0012378346838041751,0.004045741788549147,5
13,0,0,-0.9331598093129329,0.0,-0.0015045248817984816,-1.5657100678809118e-19,5
14,0,0,0.8090689261967543,0.0,0.038945177232264185,-5.182522103127211e-18,5
14,0,0,0.5027388891539439,0.0,0.05793553285622147,1.5939465887592953e-17,5
14,0,0,-0.6272836906794345,0.533485641163863,0.0017081181590811445,-0.0014811753280651611,5
14,0,0,-0.6272836906794345,-0.533485641163863,0.0017081181590811465,0.0014811753280651629,5
15,0,0,0.7058892667715404,0.0,0.06405263543716333,2.6146396298390205e-20,5
15,0,0,0.29861595233820193,0.8259583064000026,-0.0017781891789945233,0.0029274244485750223,5
15,0,0,0.29861595233820193,-0.8259583064000026,-0.0017781891789945205,-0.002927424448575019,5
15,0,0,-0.3972977926388035,0.0,-0.002147183870733419,-6.061112779692944e-18,5
16,0,0,-0.9815603724800204,0.0,-0.00172252016333628,-3.1696005559129604e-19,5
16,0,0,0.7089274886846433,0.5834312234968136,0.007911884108730513,-0.0015759492168638488,5
16,0,0,0.7089274886846433,-0.5834312234968136,0.007911884108730513,0.0015759492168638395,5
16,0,0,0.7813770287099664,0.0,0.049030106177935906,5.780856860069573e-19,5
17,0,0,-0.3430981291712385,0.0,-0.06803290067434961,-1.5518981579398672e-17,5
17,0,0,0.8407498956853287,0.3892404575819451,-0.006210887338921381,-0.00011106268063816768,5
17,0,0,0.8407498956853287,-0.3892404575819451,-0.006210887338921386,0.00011106268063816443,5
17,0,0,0.6257120306011104,0.0,0.08555915055255814,-9.069300147052828e-18,5
18,0,0,0.8734385376046181,0.0,0.02195240866076134,-1.7038595015612969e-18,5
18,0,0,-0.4552563444554743,0.0,-0.046258316260343886,-2.6107700178337708e-18,5
18,0,0,0.3038786175936795,0.9477829992480068,-0.002628813167259467,-0.0006844773226611265,5
18,0,0,0.3038786175936795,-0.9477829992480068,-0.002628813167259465,0.0006844773226611222,5
19,0,0,0.5927216192802098,0.0,0.09176646102439642,6.73499385383748e-19,5
19,0,0,0.35868615700030093,0.80384500229055,0.005420140288817345,0.0009450427252604321,5
19,0,0,0.35868615700030093,-0.80384500229055,0.005420140288817345,-0.0009450427252604333,5
19,0,0,-0.8170624871961601,0.0,-0.0015918281664550227,1.5401859380123706e-19,5
20,0,0,0.7114058013914277,0.0,0.06160750259058733,1.4894215340074943e-17,5
20,0,0,-0.15721590478593392,0.0,-0.26371080318112367,9.785448916231357e-17,5
20,0,0,-0.8364898878046945,0.5699592650246953,0.0017786937914727632,0.0010617725504191108,5
20,0,0,-0.8364898878046945,-0.5699592650246953,0.0017786937914728198,-0.0010617725504191201,5
1,0,2.5,0.9964086819538788,0.0,0.16356948308499203,-8.99869268798739e-19,5
1,0,2.5,0.5657136108654297,0.6045427631572035,0.016738190905460977,-0.007773806763901281,5
1,0,2.5,0.5657136108654297,-0.6045427631572035,0.016738190905460935,0.007773806763901268,5
1,0,2.5,0.33163344977684694,0.0,-0.07785332589285443,-1.7839050601558375e-17,5
2,0,2.5,-0.870469405457404,0.0,-0.008552878437529885,-8.246421743994464e-18,5
2,0,2.5,0.9795137923454592,0.0,0.17535556017004666,-1.723080726707203e-17,5
2,0,2.5,0.47629547389240645,0.5558618447770831,-0.00567415212695278,0.009229749566446305,5
2,0,2.5,0.47629547389240645,-0.5558618447770831,-0.005674152126952776,-0.009229749566446331,5
3,0,2.5,0.9573980844851162,0.0,0.17061673018347726,3.8443897704979445e-18,5
3,0,2.5,0.818151401869585,0.0,-0.019307590593305668,-1.4205324045025795e-17,5
3,0,2.5,-0.6075281899989631,0.5456553434809841,0.005333243460766031,-0.011348000860364667,5
3,0,2.5,-0.6075281899989631,-0.5456553434809841,0.005333243460766063,0.01134800086036461,5
4,0,2.5,0.27599835481511426,0.6083065228986677,0.0126261310299664,0.003306405895071259,5
4,0,2.5,0.27599835481511426,-0.6083065228986677,0.012626131029966297,-0.003306405895071425,5
4,0,2.5,0.9294089529785438,0.0,0.16268551959154695,-1.2558848546984794e-17,5
4,0,2.5,0.6459667270156068,0.0,0.03728143222699043,2.943346799742572e-17,5
5,0,2.5,0.9030777406668901,0.0,0.15306941524229148,1.5714834450369402e-18,5
5,0,2.5,-0.14094383738375893,0.7822090964540626,-0.010136900442912114,0.010828705787831116,5
5,0,2.5,-0.14094383738375893,-0.7822090964540626,-0.010136900442912107,-0.010828705787831126,5
5,0,2.5,-0.5758139403791388,0.0,-0.018028299673952943,5.208437777203518e-19,5
6,0,2.5,0.862352543211821,0.0,0.15069338827172918,3.646734488505166e-18,5
6,0,2.5,-0.5106818850321662,0.0,-0.10278066785628216,-6.537084341255134e-17,5
6,0,2.5,-0.2050128246331473,0.12308818379867661,-0.002703393329117459,0.2740787207035419,5
6,0,2.5,-0.2050128246331473,-0.12308818379867661,-0.002703393329117347,-0.2740787207035421,5
7,0,2.5,0.058543520026221874,0.7123504405043417,0.0023977796880021653,0.005563044834425643,5
7,0,2.5,0.058543520026221874,-0.7123504405043417,0.0023977796880021167,-0.005563044834425535,5
7,0,2.5,0.8081115883747344,0.02918293210957684,0.07225618501590714,-0.07820395318681422,5
7,0,2.5,0.8081115883747344,-0.02918293210957684,0.07225618501590705,0.07820395318681415,5
8,0,2.5,0.7845763028446688,0.0,0.14158860699932743,2.264526452794185e-18,5
8,0,2.5,-0.6514649995027857,0.0,0.01329037779404828,-4.613164986971765e-18,5
8,0,2.5,-0.37198583399485946,0.7567862018612568,0.0035426367979777603,0.0003567596378667564,5
8,0,2.5,-0.37198583399485946,-0.7567862018612568,0.0035426367979777725,-0.0003567596378667512,5
9,0,2.5,0.7552132113494199,0.0,0.12966535048085265,-3.811525975226374e-18,5
9,0,2.5,-0.6951996679064362,0.0,-0.016684439156687787,-6.8885932710822656e-18,5
