J,g0,g1,Re(p),Im(p),Re(a),Im(a),Count
0,0,0,0.8578253128366471,0.0,0.12626833956891204,-3.1031025861462744e-19,5
0,0,0,-0.9474730534700639,0.21571121115993583,0.0015542657915033364,0.002325614378853752,5
0,0,0,-0.9474730534700639,-0.21571121115993583,0.001554265791503326,-0.0023256143788537567,5
0,0,0,-0.9244202047540194,0.0,-0.005022880328572256,-3.414930868312113e-19,5
2,0,0,0.8521466274203758,0.0,0.129210145278069,1.5314150168650833e-18,5
2,0,0,0.5257100775781282,0.8087914260557877,0.0032579819075931114,-0.00012942433953022593,5
2,0,0,0.5257100775781282,-0.8087914260557877,0.0032579819075931158,0.0001294243395302223,5
2,0,0,-0.10969120957506089,0.0,-0.0320220097450173,-1.457744538267549e-18,5
4,0,0,0.8431420514165044,0.0,0.13418858310206866,-1.1065032413539358e-18,5
4,0,0,0.7059823496560542,0.6972092923994935,-0.0009944825743807267,0.0018082373811632477,5
4,0,0,0.7059823496560542,-0.6972092923994935,-0.0009944825743807314,-0.001808237381163244,5
4,0,0,-0.8676846663829485,0.0,-0.0008804663204243023,1.4833238418180447e-18,5
5,0,0,0.8516189876730276,0.0,0.12518294798748458,1.2227724413936948e-18,5
5,0,0,-0.4952013864615966,0.0,-0.022914550366170693,9.009563315509258e-18,5
5,0,0,0.2782419825175393,0.9555574515076676,0.00031606964508271325,-0.002339632317117362,5
5,0,0,0.2782419825175393,-0.9555574515076676,0.0003160696450827114,0.002339632317117363,5
6,0,0,0.04118669241857421,0.0,-0.46887976059855196,-1.0611094318520694e-15,5
6,0,0,0.7140473867563913,0.4920494350127136,0.012578030144798332,0.001311482927199493,5
6,0,0,0.7140473867563913,-0.4920494350127136,0.012578030144798365,-0.0013114829271994159,5
6,0,0,0.8496032104196342,0.0,0.13540490761596988,-4.682035686170803e-19,5
7,0,0,0.8377420244821245,0.0,0.1347104434840275,1.1155658596113954e-20,5
7,0,0,-0.632526051045609,0.0,-0.008971405077768621,8.989095553722513e-19,5
7,0,0,-0.6326760790748336,0.7308378931383448,0.001457418830398598,0.0003433225345781867,5
7,0,0,-0.6326760790748336,-0.7308378931383448,0.0014574188303985982,-0.0003433225345781812,5
8,0,0,0.8637540525137966,0.0,0.11766004390767941,5.553583193072622e-19,5
8,0,0,-0.3184611201153889,0.0,-0.031980907408855175,2.865434610814676e-17,5
8,0,0,0.32607106762194604,0.8594372820097849,0.0010050424130121438,-0.001573339975553499,5
8,0,0,0.32607106762194604,-0.8594372820097849,0.0010050424130121438,0.0015733399755534963,5
9,0,0,0.8508779391184503,0.0,0.1256368842439227,2.942592931089243e-18,5
9,0,0,-0.23746628926786115,0.6510715398940576,0.0037380472744064077,-0.0170390841886378,5
9,0,0,-0.23746628926786115,-0.6510715398940576,0.0037380472744063973,0.017039084188637827,5
9,0,0,-0.2396941503555007,0.0,0.08375972319804002,3.97061119807297e-18,5
10,0,0,0.8237158822527355,0.0,0.14754325787578962,3.7085898600317246e-19,5
10,0,0,-0.740999794973108,0.0,0.013664939440000688,3.7255395129421987e-19,5
10,0,0,0.2286414181359832,0.8470835140641128,0.005828129719952184,0.0027919186996486103,5
10,0,0,0.2286414181359832,-0.8470835140641128,0.005828129719952192,-0.0027919186996486077,5
11,0,0,0.8385222476138926,0.0,0.133915628336876,2.262151788507974e-18,5
11,0,0,-0.04089054158346842,0.7329106138349156,0.00556083991658293,-0.009297165545986037,5
11,0,0,-0.04089054158346842,-0.7329106138349156,0.00556083991658292,0.009297165545986067,5
11,0,0,-0.7754733088163571,0.0,0.003885552327124531,6.0960233810303845e-18,5
12,0,0,-0.8281506192963554,0.5293473370998484,-0.0027958376794013882,0.0010281255654915984,5
12,0,0,-0.8281506192963554,-0.5293473370998484,-0.002795837679401398,-0.0010281255654916313,5
12,0,0,0.8397371022406365,0.0,0.15061635536117884,9.992843122717726e-18,5
12,0,0,0.7709603557898029,0.0,-0.0109266760791307,6.094584822064675e-18,5
13,0,0,0.8474167344377391,0.0,0.12839092865706256,-6.002893546176709e-19,5
13,0,0,-0.8999074361103888,0.0,-0.0035701803483780487,6.914281014220281e-19,5
13,0,0,-0.40758545031879573,0.9096652463515144,-2.3854328930091524e-05,0.0017954264522683557,5
13,0,0,-0.40758545031879573,-0.9096652463515144,-2.385432893008729e-05,-0.001795426452268358,5
14,0,0,0.8409708408652954,0.0,0.14367273593144955,3.613808083275837e-18,5
14,0,0,0.6282232412363886,0.7003902159645932,0.0020671068846676195,0.003509312430852271,5
14,0,0,0.6282232412363886,-0.7003902159645932,0.0020671068846676386,-0.003509312430852283,5
14,0,0,-0.9893050853540625,0.0,0.0010901199759117863,-6.986907365826609e-19,5
15,0,0,0.8395348034857193,0.0,0.132615189012175,-3.413271483934222e-19,5
15,0,0,-0.5864732539926282,0.0,-0.01273397668877152,-1.4360900846095958e-17,5
15,0,0,-0.7247394030349994,0.4607462999301439,-0.0029917703015091665,0.00129087375932284,5
15,0,0,-0.7247394030349994,-0.4607462999301439,-0.002991770301509163,-0.0012908737593228315,5
16,0,0,0.8278497498244994,0.0,0.14736483777122372,-2.724500447895203e-18,5
16,0,0,-0.3672798598707973,0.0,-0.0334086171985164,-9.104108142386836e-18,5
16,0,0,0.264750389717907,0.948876962633977,0.0001302819472751281,0.002959844518696636,5
16,0,0,0.264750389717907,-0.948876962633977,0.00013028194727512745,-0.0029598445186966374,5
17,0,0,-0.8672114809134182,0.0,-0.010280041586334658,-4.2539297576732175e-18,5
17,0,0,0.8488255939538537,0.0,0.12066841092496543,-2.7339560850805847e-18,5
17,0,0,0.3103757757685175,0.49598724432920727,0.0025991863750824576,-0.010339517108309422,5
17,0,0,0.3103757757685175,-0.49598724432920727,0.0025991863750824125,0.010339517108309375,5
18,0,0,0.842810243520185,0.0,0.13247731020165673,-3.4146335622254654e-18,5
18,0,0,0.3631410831665164,0.0,0.01781008631207508,1.7886550537990122e-17,5
18,0,0,-0.2821535846850233,0.9418867648481584,-0.0009653738145895477,0.0013597837946113854,5
18,0,0,-0.2821535846850233,-0.9418867648481584,-0.0009653738145895528,-0.0013597837946113841,5
19,0,0,0.8444803080669934,0.0,0.13126017836392712,-2.5240450585240577e-18,5
19,0,0,-0.3703902803119188,0.0,-0.04109618854435516,-2.0346735761272596e-17,5
19,0,0,0.35572279985206834,0.8149805888450915,-0.0037709919203998896,0.0012255416099361488,5
19,0,0,0.35572279985206834,-0.8149805888450915,-0.0037709919203998917,-0.001225541609936135,5
20,0,0,0.8553138546923054,0.0,0.12709683840220418,8.336653063766889e-19,5
20,0,0,-0.32038009201539575,0.0,-0.04932928818379904,9.032381114504297e-18,5
20,0,0,-0.3539597146116086,0.9179929679571781,0.0009249997158167657,0.0021903736094271817,5
20,0,0,-0.3539597146116086,-0.9179929679571781,0.0009249997158167614,-0.0021903736094271795,5
25,0,0,0.8475394244631451,0.0,0.12880219489867864,-4.0493935377694895e-18,5
25,0,0,-0.24248561838228863,0.0,-0.051179876937953936,-7.704159050111894e-17,5
25,0,0,-0.41008090241273343,0.9021893452257306,0.0016459403924495044,-0.0004985095586227396,5
25,0,0,-0.41008090241273343,-0.9021893452257306,0.0016459403924495013,0.000498509558622744,5
30,0,0,0.8356099494379222,0.0,0.13770540083488575,2.7967927477923804e-19,5
30,0,0,-0.34957322812172753,0.0,-0.002155659673052227,5.690981361715844e-19,5
30,0,0,0.23247367983945882,0.9212955252776418,-0.0003842400266199033,-0.0008851563978886114,5
30,0,0,0.23247367983945882,-0.9212955252776418,-0.00038424002661989964,0.0008851563978886074,5
0,0,1,0.8270575035297334,0.0,0.1265655126688954,2.9763162770469064e-18,5
0,0,1,-0.07763278474122917,0.5821436950948675,0.004583382600753176,-0.01987573941310841,5
0,0,1,-0.07763278474122917,-0.5821436950948675,0.004583382600753193,0.01987573941310844,5
0,0,1,-0.5297477089725245,0.0,0.009445147065959968,7.364597671392498e-19,5
2,0,1,0.8283779258298997,0.0,0.12560741861318678,-1.5316596551105561e-18,5
2,0,1,0.34375734017409487,0.6699924398552475,0.004314131907117727,-0.0038988202495635286,5
2,0,1,0.34375734017409487,-0.6699924398552475,0.0043141319071177305,0.003898820249563525,5
2,0,1,-0.905278650385001,0.0,-0.000694009461657241,-3.4970684728216773e-19,5
4,0,1,0.8346532780722914,0.0,0.11866807581973125,-2.508268690646255e-18,5
4,0,1,-0.43998890121459167,0.7219200687849415,0.004319572799252789,-0.003835820935813694,5
4,0,1,-0.43998890121459167,-0.7219200687849415,0.004319572799252818,0.003835820935813668,5
4,0,1,0.3558874260175843,0.0,0.03537574975815239,8.553218641175236e-18,5
5,0,1,-0.6406662648260276,0.0,-0.01819163062359316,-9.88391439510193e-18,5
5,0,1,0.8352481842328422,0.0,0.11974622851967057,-4.341408918084981e-17,5
5,0,1,0.6380948470240495,0.5258786021112233,-0.0001956594275607941,-0.0035595921733194147,5
5,0,1,0.6380948470240495,-0.5258786021112233,-0.00019565942756082707,0.00355959217331941,5
6,0,1,0.8168084107108681,0.0,0.13507815026590722,1.917936995946377e-18,5
6,0,1,-0.41267130479151787,0.7264708774538388,0.004470427090144912,0.0005295237264487701,5
6,0,1,-0.41267130479151787,-0.7264708774538388,0.004470427090144926,-0.0005295237264487823,5
6,0,1,-0.9408244113453484,0.0,-0.0013695990554882579,4.7889248999929084e-18,5
7,0,1,0.8329434214708537,0.0,0.11888287969725962,-6.721059015139235e-19,5
7,0,1,-0.7566851942773392,0.0,-0.007200715390643758,1.835282625304343e-19,5
7,0,1,-0.5414057655568733,0.6829643767440561,0.00032008031130291984,-0.002369173561354501,5
7,0,1,-0.5414057655568733,-0.6829643767440561,0.0003200803113029099,0.0023691735613545024,5
8,0,1,0.8022873780799853,0.0,0.18070926897158263,0.0,5
8,0,1,0.4280674780023066,0.0,-0.43253866052225803,0.0,5
8,0,1,0.2824502460057345,0.0,0.6090781775487941,0.0,5
8,0,1,-0.5330704078543645,0.0,0.021870439698299635,0.0,5
