J,g0,g1,Re(p),Im(p),Re(a),Im(a),Count
0,0,0,1.0001627923266463,0.0,0.1665257326674784,-3.0476976112793683e-19,5
0,0,0,-0.030238828564766104,0.9511713369244885,-0.0006004182126215056,0.005475353854075556,5
0,0,0,-0.030238828564766104,-0.9511713369244885,-0.0006004182126214948,-0.005475353854075578,5
0,0,0,-0.9546240558979319,0.0,-0.0022383602659809495,-1.6577331764081526e-18,5
5,0,0,0.9152777431385599,0.0,0.15343225429132862,-4.767711654439808e-19,5
5,0,0,-0.8943298388629028,0.0,0.0030830087930584023,-3.2371726539570594e-18,5
5,0,0,-0.04679120856732899,0.8729769328887389,0.0005714440794319664,-0.0013882311014268252,5
5,0,0,-0.04679120856732899,-0.8729769328887389,0.0005714440794319818,0.0013882311014268428,5
10,0,0,0.8176685116438184,0.0,0.10298127831226854,4.146378113146693e-18,5
10,0,0,-0.040048580262901284,0.0,-0.1276410402638455,2.2013748542353663e-16,5
10,0,0,-0.8656905209271832,0.5477361255373095,4.906875124970381e-05,-0.00080400817832115,5
10,0,0,-0.8656905209271832,-0.5477361255373095,4.906875124970414e-05,0.0008040081783211609,5
20,0,0,0.496833180592686,0.0,0.1406462096886003,-2.4912312019485447e-17,5
20,0,0,0.414428098970387,0.5254444361338052,-0.002044492061445706,0.014464124820341425,5
20,0,0,0.414428098970387,-0.5254444361338052,-0.002044492061445718,-0.014464124820341422,5
20,0,0,-0.9256693445362738,0.0,0.0003450775850180605,-1.8014746607292656e-18,5
30,0,0,-0.4954288440422516,0.0,-0.026268325714342636,-2.0542179084946848e-17,5
30,0,0,0.6278162839025753,0.0,0.09613983682173248,-3.3248050821992124e-17,5
30,0,0,0.4189532181918324,0.7612947599496697,0.004489420470740956,-8.093849154848032e-06,5
30,0,0,0.4189532181918324,-0.7612947599496697,0.004489420470740953,8.09384915482669e-06,5
0,0,2.5,0.9998249244577411,0.0,0.16769345113550355,3.2137542510018276e-20,5
0,0,2.5,-1.054008101443891,0.0,0.0004622075954183206,9.56199623015487e-22,5
0,0,2.5,-0.7168822519022024,0.6852842764115287,0.0012389662908932723,-0.0019197966562394765,5
0,0,2.5,-0.7168822519022024,-0.6852842764115287,0.0012389662908932775,0.0019197966562394832,5
5,0,2.5,0.8944486576135229,0.0,0.16559928204143423,-7.188499330340423e-18,5
5,0,2.5,0.22933276098915767,0.6796810771142754,-0.005540965955806009,-0.011041641270564357,5
5,0,2.5,0.22933276098915767,-0.6796810771142754,-0.00554096595580603,0.011041641270564307,5
5,0,2.5,0.4421999332384618,0.0,-0.050989233192779884,-3.230582862159152e-18,5
10,0,2.5,0.7361609197314132,0.0,0.11773762697494249,1.5238875801622269e-18,5
10,0,2.5,-0.635842123257585,0.45499128480365586,0.0007519631863921239,-0.0015036585930407258,5
10,0,2.5,-0.635842123257585,-0.45499128480365586,0.0007519631863921308,0.0015036585930407467,5
10,0,2.5,0.30418340970499935,0.0,0.0061090518836626,-9.490393673449765e-19,5
20,0,2.5,0.6092802770777344,0.0,0.031118788016555245,7.678218589792234e-19,5
20,0,2.5,-0.19816207769339034,0.5778416197461846,0.0023415365560270547,-0.00425663567803504,5
20,0,2.5,-0.19816207769339034,-0.5778416197461846,0.0023415365560270477,0.004256635678035048,5
20,0,2.5,0.14238904738929262,0.0,0.10686132153635322,5.241911294306816e-18,5
30,0,2.5,0.48573643270275735,0.0,0.09941962629566571,9.527726870442233e-18,5
30,0,2.5,0.4263403823950943,0.44130517980506595,0.00956330097956299,0.0023235558161504226,5
30,0,2.5,0.4263403823950943,-0.44130517980506595,0.009563300979563013,-0.0023235558161504226,5
30,0,2.5,-0.9412400651286168,0.0,-0.00022353342894411326,2.5416664387853566e-19,5
0,0,5,0.9988385898198421,0.0,0.17003838138481125,6.873711632330647e-19,5
0,0,5,0.5210672385956251,0.7694018413730344,0.0040115958601197755,-0.0019294377414566795,5
0,0,5,0.5210672385956251,-0.7694018413730344,0.004011595860119788,0.0019294377414567018,5
0,0,5,-0.9102695474640565,0.0,-0.005703678711706298,5.305312082849644e-19,5
5,0,5,0.8861164694453405,0.0,0.16546033428029178,2.216217274107604e-18,5
5,0,5,0.3338969472292826,0.7526022387694545,-0.004544549853187827,-0.0008441527448132394,5
5,0,5,0.3338969472292826,-0.7526022387694545,-0.0045445498531878235,0.000844152744813267,5
5,0,5,-0.9109922813098962,0.0,0.0014702396383039133,2.0562563178791233e-18,5
10,0,5,0.6756847658135906,0.0,0.1345317520164804,9.017609285179629e-18,5
10,0,5,-0.17792204148953733,0.525817432501629,-0.0009672631921284144,-0.006879696739338808,5
10,0,5,-0.17792204148953733,-0.525817432501629,-0.0009672631921284083,0.0068796967393387875,5
10,0,5,-0.3673554079479539,0.0,0.01891228252202352,-2.696252475177793e-18,5
20,0,5,0.4154576776379132,0.0,0.05786179024852304,-4.1510505041972166e-18,5
20,0,5,0.1820485450634267,0.0,0.028299020922614944,-1.0122378674411626e-18,5
20,0,5,-0.6514850245710546,0.5284121769784814,0.00018883720457708872,-6.333365053766008e-05,5
20,0,5,-0.6514850245710546,-0.5284121769784814,0.00018883720457708877,6.333365053765574e-05,5
30,0,5,-0.6715677553263242,0.0,0.0015985376928691615,4.68622367900309e-18,5
30,0,5,0.22269480895155913,0.0,0.21815804371862457,-1.8850953181334023e-17,5
30,0,5,0.7353980611155264,0.29153231915516864,8.549388926415747e-05,-0.0012110827057493661,5
30,0,5,0.7353980611155264,-0.29153231915516864,8.549388926413666e-05,0.0012110827057493746,5
0,2.5,0,0.7335156941523442,0.0,0.20661389964806517,-5.321121723580917e-18,5
0,2.5,0,-0.42869135884819176,0.3614198770693538,0.0033740058098592003,0.022765220036580512,5
0,2.5,0,-0.42869135884819176,-0.3614198770693538,0.003374005809859145,-0.022765220036580602,5
0,2.5,0,-0.39692389346435747,0.0,-0.05679835653120575,2.4323119961265174e-18,5
5,2.5,0,0.6757532655080223,0.0,0.18612851858517804,-5.006547617326756e-18,5
5,2.5,0,-0.6808614766694964,0.0,-0.005200408883095967,7.681193021912537e-18,5
5,2.5,0,0.058773451790234625,0.42739200489679774,0.008829409537546212,0.0027188280970967716,5
5,2.5,0,0.058773451790234625,-0.42739200489679774,0.008829409537546174,-0.0027188280970967807,5
10,2.5,0,0.6105181767738237,0.0,0.12408008121371795,8.869251696268927e-18,5
10,2.5,0,-0.39036863637123487,0.0,-0.022209723237122402,1.6905615692606647e-17,5
10,2.5,0,0.15091475038645388,0.6293914883313625,-0.002810177811319354,-0.0017593767283174623,5
10,2.5,0,0.15091475038645388,-0.6293914883313625,-0.0028101778113193425,0.0017593767283174658,5
20,2.5,0,0.6499033779657916,0.0,0.014655265831100382,0.0,5
20,2.5,0,-0.6507823607651522,0.0,0.008994145719845584,0.0,5
20,2.5,0,0.01732605821651515,0.0,11.09524190725038,0.0,5
20,2.5,0,-0.0038479884971398424,0.0,38.882820889525895,0.0,5
30,2.5,0,0.433343401432543,0.0,0.13368922343856499,1.0558228345461537e-18,5
30,2.5,0,-0.5497735293492158,0.0,-0.004963107973264857,-5.86440132684414e-18,5
30,2.5,0,0.028537473792507928,0.9630353967595604,8.439760641226921e-05,-9.72304342360857e-05,5
30,2.5,0,0.028537473792507928,-0.9630353967595604,8.439760641227245e-05,9.723043423609137e-05,5
0,2.5,5,0.7376631703857549,0.0,0.19911135134535773,3.1757626103298746e-18,5
0,2.5,5,-0.5014599736484046,0.0,0.00685156552574536,2.752456428234113e-17,5
0,2.5,5,-0.19152475441218483,0.7054706239835017,0.002051391686480842,-5.5400271864016994e-05,5
